,rid,sid,text,category_polarity_list,categorys,category_num
1426,310,310:4,It didn't take me long to get switched over to the Mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,"[('SOFTWARE#USABILITY', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive')]","['SOFTWARE#USABILITY', 'LAPTOP#OPERATION_PERFORMANCE']",2
1427,310,310:5,"So, if you're thinking of a laptop, I would heartily recommend theApple 13.3 MacBook Pro Notebook Computer (Z0J80001) Notebook for all your needs!","[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1428,310,310:6,"It's great and we will always stick with Apple computers, we have been so happy with them.","[('LAPTOP#GENERAL', 'positive'), ('COMPANY#GENERAL', 'positive')]","['LAPTOP#GENERAL', 'COMPANY#GENERAL']",2
1429,41,41:0,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",[],[],0
1430,41,41:1,"The 13"" MacBook Pro is portable, durable, and very capable.","[('LAPTOP#QUALITY', 'positive'), ('LAPTOP#PORTABILITY', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive')]","['LAPTOP#QUALITY', 'LAPTOP#PORTABILITY', 'LAPTOP#OPERATION_PERFORMANCE']",3
1431,41,41:2,"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.","[('BATTERY#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#MISCELLANEOUS', 'positive')]","['BATTERY#OPERATION_PERFORMANCE', 'LAPTOP#MISCELLANEOUS']",2
1432,41,41:3,"It's also very energy efficient, running on a quarter of the power it takes to run a 60 Watt lightbulb.","[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
1433,41,41:4,"It's graphics aren't bad at all, for the lower end of the MacBook Pro spectrum, easily capable of running StarCraft II and other games with comparable graphics.","[('GRAPHICS#GENERAL', 'positive'), ('LAPTOP#MISCELLANEOUS', 'positive')]","['GRAPHICS#GENERAL', 'LAPTOP#MISCELLANEOUS']",2
1434,41,41:5,It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,[],[],0
1435,41,41:6,"The operating system and user interface is very intuitive, and the large multi-touch track pad is amazing.","[('OS#USABILITY', 'positive'), ('MOUSE#DESIGN_FEATURES', 'positive')]","['OS#USABILITY', 'MOUSE#DESIGN_FEATURES']",2
1436,41,41:7,"Typically, when I purchase a new laptop I always end up using an external mouse for convenience.",[],[],0
1437,41,41:8,"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).","[('MOUSE#DESIGN_FEATURES', 'positive'), ('MOUSE#USABILITY', 'positive')]","['MOUSE#DESIGN_FEATURES', 'MOUSE#USABILITY']",2
1438,41,41:9,"Still, this laptop is perfect for all day use at school and work.","[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
1439,41,41:10,They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,"[('LAPTOP#QUALITY', 'positive')]",['LAPTOP#QUALITY'],1
1440,42,42:0,Me and my boyfriend bought the Gateway NV78 in nov of 09.,[],[],0
1441,42,42:1,Bought with a credit card.,[],[],0
1442,42,42:2,Probbly the worst decision we ever made!,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1443,42,42:3,It has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,"[('KEYBOARD#QUALITY', 'negative'), ('HARD_DISC#QUALITY', 'negative')]","['KEYBOARD#QUALITY', 'HARD_DISC#QUALITY']",2
1444,42,42:4,the place we bought it from said that after they send it out to gateway 4 times they would give us a new one.,[],[],0
1445,42,42:5,the last time we took it to get fixed the guy said that most likely it is a reppative problem and will keep happeneing so hopefully we can get a new one very soon!,[],[],0
1446,42,42:6,pretty much everything else about the computer is good it just stops working out of no were.,"[('LAPTOP#GENERAL', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'negative')]","['LAPTOP#GENERAL', 'LAPTOP#OPERATION_PERFORMANCE']",2
1447,42,42:7,i love the size of the computer since i play games on it.,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
1448,42,42:8,i also love having the extra calculator number set up on the keyboard which most laptops do not have.,"[('KEYBOARD#DESIGN_FEATURES', 'positive')]",['KEYBOARD#DESIGN_FEATURES'],1
1449,42,42:9,also the keyboard does not liht up so unless your sitting in a room with some light you cant see anything and thats bad for me because my boyfriend tends to watch tv in the dark at night which leaves me with no way of seeing the keyboard.,"[('KEYBOARD#DESIGN_FEATURES', 'negative'), ('KEYBOARD#USABILITY', 'negative')]","['KEYBOARD#DESIGN_FEATURES', 'KEYBOARD#USABILITY']",2
1450,42,42:10,So i would not reccomend anyone buying this computer,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1451,6,6:0,"First, it does not have a push button to open the lid.","[('LAPTOP#DESIGN_FEATURES', 'negative')]",['LAPTOP#DESIGN_FEATURES'],1
1452,6,6:1,It is held in place magnetically.,"[('LAPTOP#DESIGN_FEATURES', 'neutral')]",['LAPTOP#DESIGN_FEATURES'],1
1453,6,6:2,There is a little indent to help open it - but good luck with that.,"[('LAPTOP#DESIGN_FEATURES', 'neutral'), ('LAPTOP#USABILITY', 'negative')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#USABILITY']",2
1454,6,6:3,"Once open, the leading edge is razor sharp.","[('LAPTOP#DESIGN_FEATURES', 'negative')]",['LAPTOP#DESIGN_FEATURES'],1
1455,6,6:4,This is the complete opposite to an ergonomic design.,"[('LAPTOP#DESIGN_FEATURES', 'negative'), ('LAPTOP#USABILITY', 'negative')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#USABILITY']",2
1456,6,6:5,Using this machine is like a mild form of torture.,"[('LAPTOP#USABILITY', 'negative')]",['LAPTOP#USABILITY'],1
1457,6,6:6,"In the shop, these MacBooks are encased in a soft rubber enclosure - so you will never know about the razor edge until you buy it, get it home, break the seal and use it (very clever con).",[],[],0
1458,6,6:7,The much lauded combined touch pad and clicker is a nightmare.,"[('MOUSE#DESIGN_FEATURES', 'negative')]",['MOUSE#DESIGN_FEATURES'],1
1459,6,6:8,I lost two items I was working on until I figured out what was happening.,"[('MOUSE#OPERATION_PERFORMANCE', 'negative'), ('MOUSE#USABILITY', 'negative')]","['MOUSE#OPERATION_PERFORMANCE', 'MOUSE#USABILITY']",2
1460,6,6:9,"Also, the space bar makes a noisy click every time you use it.","[('KEYBOARD#QUALITY', 'negative')]",['KEYBOARD#QUALITY'],1
1461,6,6:10,"I hate to say this, but if I could take this back to the shop and get my money back, then I would.","[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1462,6,6:11,"It is absolutely horrible to use, despite all its so called advanced features.","[('LAPTOP#USABILITY', 'negative'), ('LAPTOP#DESIGN_FEATURES', 'neutral')]","['LAPTOP#USABILITY', 'LAPTOP#DESIGN_FEATURES']",2
1463,6,6:12,I regret buying it before understanding how awful it is to use.,"[('LAPTOP#GENERAL', 'negative'), ('LAPTOP#USABILITY', 'negative')]","['LAPTOP#GENERAL', 'LAPTOP#USABILITY']",2
1464,6,6:13,"Buy this if you like being tortured, teased, frustrated and wasting twice as much time as you spent using your old Mac.",[],[],0
1465,6,6:14,It's a bummer and one out of five is being kind.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1466,6,6:15,My Mac has gone from being a trusted friend to an adversary.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1467,6,6:16,I'm going to try and keep my old G4 on the road for as long as possible.,[],[],0
1468,6,6:17,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.","[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1469,68,68:0,"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size.",[],[],0
1470,68,68:1,But the screen size is not that bad for email and web browsing.,"[('DISPLAY#DESIGN_FEATURES', 'neutral')]",['DISPLAY#DESIGN_FEATURES'],1
1471,68,68:2,I like this machine because its very lightweight...,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
1472,68,68:3,very convenient when you travel and the battery life is excellent...,"[('BATTERY#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#PORTABILITY', 'positive')]","['BATTERY#OPERATION_PERFORMANCE', 'LAPTOP#PORTABILITY']",2
1473,68,68:4,10 hours of battery life is really something else....,"[('BATTERY#OPERATION_PERFORMANCE', 'positive')]",['BATTERY#OPERATION_PERFORMANCE'],1
1474,68,68:5,I highly recommend that you buy this product.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1475,7,7:0,"I've owned every ""Pro"" model Apple laptop for the last 8 years, this is BY FAR the WORST one I've ever had.",[],[],0
1476,7,7:1,"It crashes, and when it goes flat, it just DIES (like a PC, maybe worse) and I loose all my open documents!","[('LAPTOP#OPERATION_PERFORMANCE', 'negative')]",['LAPTOP#OPERATION_PERFORMANCE'],1
1477,7,7:2,I Hate it!,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1478,70,70:0,It is the easiest computer I have ever used,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
1479,70,70:1,I have had some excellent computer and have found I had no idea what to do with them,[],[],0
1480,70,70:2,"I saw this one, and I have the most difficult time trying to use them, they've made great dust collectors, I hate putting this computer down",[],[],0
1481,70,70:3,I LOVE IT!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1482,70,70:4,I can't say enough good for it!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1483,72,72:0,It's A MAC!!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1484,72,72:1,"I fine Apple MC373LL/A 2.66GHz 15"" Macboook Pro Notebook meets all my needs for a laptop computer when on the go.","[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1485,72,72:2,I like to use it at the race track to handiecap the horse races.,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
1486,72,72:3,It's face and depanable.,"[('LAPTOP#QUALITY', 'positive')]",['LAPTOP#QUALITY'],1
1487,72,72:4,As a graphic arts a retired instructor I still love to play with the graphic with photos and clip art .....,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
1488,72,72:5,it's just a great toy to have around.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1489,73,73:0,very very slow laptop.,"[('LAPTOP#OPERATION_PERFORMANCE', 'negative')]",['LAPTOP#OPERATION_PERFORMANCE'],1
1490,73,73:1,tons of bloatware and junk programs.,"[('LAPTOP#DESIGN_FEATURES', 'negative'), ('SOFTWARE#GENERAL', 'negative')]","['LAPTOP#DESIGN_FEATURES', 'SOFTWARE#GENERAL']",2
1491,73,73:2,can't reinstall with standard os cd because of proprietary hardware drivers.,"[('LAPTOP#USABILITY', 'negative'), ('SOFTWARE#GENERAL', 'negative')]","['LAPTOP#USABILITY', 'SOFTWARE#GENERAL']",2
1492,73,73:3,keys are all in weird places and is way too large for the way it is designed.,"[('KEYBOARD#DESIGN_FEATURES', 'negative'), ('LAPTOP#DESIGN_FEATURES', 'negative')]","['KEYBOARD#DESIGN_FEATURES', 'LAPTOP#DESIGN_FEATURES']",2
1493,73,73:4,lots of extra space but the keyboard is ridiculously small.,"[('KEYBOARD#DESIGN_FEATURES', 'negative'), ('LAPTOP#DESIGN_FEATURES', 'neutral')]","['KEYBOARD#DESIGN_FEATURES', 'LAPTOP#DESIGN_FEATURES']",2
1494,266,266:0,Amazing machine.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1495,266,266:1,"It is a big big, but since it has a 18.4"" screen what would you expect!","[('LAPTOP#DESIGN_FEATURES', 'neutral')]",['LAPTOP#DESIGN_FEATURES'],1
1496,266,266:2,It is truly a Desktop Replacement.,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
1497,266,266:3,Very fast and efficient!,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
1498,266,266:4,Does a great job with video shot on a Canon 5D MKII.,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
1499,266,266:5,Very happy with my 7th Toshiba laptop!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1500,259,259:0,"The touchpad is very intuitive, so much so that I never want to use buttons to click again!","[('MOUSE#USABILITY', 'positive')]",['MOUSE#USABILITY'],1
1501,259,259:1,"The computer loads in about a 1/10th of the time that my PC did, and I have all of the programs that were on my PC.",[],[],0
1502,259,259:2,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.","[('SOFTWARE#GENERAL', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive')]","['SOFTWARE#GENERAL', 'LAPTOP#DESIGN_FEATURES']",2
1503,259,259:3,I especially appreciate the fact that it has almost zero viruses and spyware problems!,"[('LAPTOP#QUALITY', 'positive')]",['LAPTOP#QUALITY'],1
1504,259,259:4,"The only drawback for me is how dirty the screen gets, and rather quickly too.","[('DISPLAY#QUALITY', 'negative')]",['DISPLAY#QUALITY'],1
1505,259,259:5,I'm hoping that I can find a really quick way to clean it without it getting too gross.,[],[],0
1506,259,259:6,I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program.,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
1507,259,259:7,Now I have the best of both worlds with all of the power and ease of the Mac!,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#GENERAL', 'positive'), ('LAPTOP#USABILITY', 'positive')]","['LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#GENERAL', 'LAPTOP#USABILITY']",3
1508,259,259:8,"I also got the added bonus of a 30"" HD Monitor, which really helps to extend my screen and keep my eyes fresh!","[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
1509,100,100:0,I never have had a good result with this computer.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1510,100,100:1,"I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.","[('LAPTOP#QUALITY', 'negative')]",['LAPTOP#QUALITY'],1
1511,100,100:2,"They told me it was my loss even though it was the computer, not  what I've done.","[('SUPPORT#QUALITY', 'negative')]",['SUPPORT#QUALITY'],1
1512,100,100:3,"The hard drive crashed as well, and I had to buy a new  power cord.","[('HARD_DISC#QUALITY', 'negative'), ('POWER_SUPPLY#QUALITY', 'negative')]","['HARD_DISC#QUALITY', 'POWER_SUPPLY#QUALITY']",2
1513,100,100:4,"They told me to reprogram the computer, and I didn't need  to do that, and I lost pictures of my oldests first 2 years of her  life.","[('SUPPORT#QUALITY', 'negative')]",['SUPPORT#QUALITY'],1
1514,100,100:5,"I don't like this company nor the toshiba brand, and I'll never  buy another one because I've put more into it then it is worth.","[('COMPANY#GENERAL', 'negative'), ('LAPTOP#GENERAL', 'negative')]","['COMPANY#GENERAL', 'LAPTOP#GENERAL']",2
1515,100,100:6,I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,"[('COMPANY#GENERAL', 'negative')]",['COMPANY#GENERAL'],1
1516,147,147:0,I just bought this laptop 3 days ago.,[],[],0
1517,147,147:1,The right speaker did not work.,"[('MULTIMEDIA_DEVICES#QUALITY', 'negative'), ('MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'negative')]","['MULTIMEDIA_DEVICES#QUALITY', 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE']",2
1518,147,147:2,I took it back to the store and exchanged it for another one.,[],[],0
1519,147,147:3,"Again, the same problem, the right speaker did not work.","[('MULTIMEDIA_DEVICES#QUALITY', 'negative'), ('MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'negative')]","['MULTIMEDIA_DEVICES#QUALITY', 'MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE']",2
1520,147,147:4,I returned the 2nd laptop for a full refund.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1521,149,149:0,the mouse pad and buttons are the worst i've ever seen.,"[('MOUSE#GENERAL', 'negative')]",['MOUSE#GENERAL'],1
1522,149,149:1,sometimes you will be moving your finger and the pointer will not even move.,"[('MOUSE#OPERATION_PERFORMANCE', 'negative')]",['MOUSE#OPERATION_PERFORMANCE'],1
1523,149,149:2,the mouse buttons are hard to push.,"[('MOUSE#USABILITY', 'negative')]",['MOUSE#USABILITY'],1
1524,149,149:3,i cant believe HP put this out.,"[('COMPANY#GENERAL', 'negative'), ('LAPTOP#GENERAL', 'negative')]","['COMPANY#GENERAL', 'LAPTOP#GENERAL']",2
