,rid,sid,text,category,polarity,attribute,entity
2057,275,275:1,Got this for a graduation gift for my daughter for her to use at college.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2058,275,275:2,This is perfect for her field.,LAPTOP#MISCELLANEOUS,positive,MISCELLANEOUS,LAPTOP
2059,104,104:0,"At first when I got this product, I loved it.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2060,104,104:1,"The computer itself was fast, ran smoothly, and had no problems.",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
2061,104,104:1,"The computer itself was fast, ran smoothly, and had no problems.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2062,104,104:2,"Then, within 5 months, the charger crapped out on me.",POWER_SUPPLY#QUALITY,negative,QUALITY,POWER_SUPPLY
2063,104,104:3,"So I called Compaq, and after being on the phone for 3 hours, i finally got a replacement which I shouldn't have had a problem getting since it was under warranty.",SUPPORT#QUALITY,negative,QUALITY,SUPPORT
2064,104,104:4,"2 months later, the battery went.",BATTERY#QUALITY,negative,QUALITY,BATTERY
2065,104,104:5,"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",BATTERY#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,BATTERY
2066,104,104:5,"They gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.",SUPPORT#QUALITY,negative,QUALITY,SUPPORT
2067,104,104:6,"THEN, one month after the warranty expired, the replacement charger went.",POWER_SUPPLY#MISCELLANEOUS,negative,MISCELLANEOUS,POWER_SUPPLY
2068,104,104:7,I had to pay $100 for a universal charger for this cheap $300 laptop.,LAPTOP#MISCELLANEOUS,negative,MISCELLANEOUS,LAPTOP
2069,104,104:8,Not worth it one bit.,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
2070,104,104:9,"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.",LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
2071,104,104:9,"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.",LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2072,104,104:9,"The people are frustrating to work with, the product itself is very cheaply made, and the accessories are less than satisfactory.",SUPPORT#QUALITY,negative,QUALITY,SUPPORT
2073,104,104:10,"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",DISPLAY#QUALITY,negative,QUALITY,DISPLAY
2074,104,104:10,"Also, my sister got the exact same laptop (since they were so cheap) and after 8 months, the screen split in half just from everyday use.",LAPTOP#PRICE,positive,PRICE,LAPTOP
2075,104,104:11,"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.",LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2076,104,104:12,And it is impossible to get them back in.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2077,122,122:0,Strengths:Well-shaped,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
2078,122,122:1,Weaknesses:A bad videocard!,GRAPHICS#GENERAL,negative,GENERAL,GRAPHICS
2079,122,122:2,"Posted Nov 8, 2010 -",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2080,122,122:3,Two weeks ago I bought this notebook.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2081,122,122:4,What can I say.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2082,122,122:5,The first programm I switched on was a game for my children.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2083,122,122:6,After 20-30 min the screen of the notebook switched off.,DISPLAY#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,DISPLAY
2084,122,122:7,"It was still working, but there was nothing on the screen.",DISPLAY#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,DISPLAY
2085,122,122:8,I was said it's videocard.,GRAPHICS#GENERAL,negative,GENERAL,GRAPHICS
2086,122,122:9,Very disappointed!,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
2087,122,122:10,Didn't expect to repair it at once!,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2088,122,122:11,Going to bring it to service today.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2089,122,122:12,Don't buy this model.,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
2090,124,124:0,An absolutely hateful machine that no one should get of their own free will.,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
2091,124,124:1,I just can't fathom that the celebrated Dell would last a week in environment of free competition with normal products - it only survives b/c its substandard laptops are forced onto captive students and employees through question-raising programs.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2092,124,124:2,"Mine came at $1,700 w/o a DVD burner (!).",LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
2093,124,124:2,"Mine came at $1,700 w/o a DVD burner (!).",LAPTOP#PRICE,negative,PRICE,LAPTOP
2094,124,124:3,Enough said.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2095,124,124:4,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",DISPLAY#DESIGN_FEATURES,negative,DESIGN_FEATURES,DISPLAY
2096,124,124:5,"The 4 USB ports are nice, but the two on the side only work now and then.",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
2097,124,124:5,"The 4 USB ports are nice, but the two on the side only work now and then.",PORTS#QUALITY,negative,QUALITY,PORTS
2098,124,124:5,"The 4 USB ports are nice, but the two on the side only work now and then.",PORTS#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,PORTS
2099,124,124:6,Keyboard could use some trimming.,KEYBOARD#DESIGN_FEATURES,negative,DESIGN_FEATURES,KEYBOARD
2100,124,124:7,"Did I mention everything about it, from size to weight to keyboard screams BULK?",KEYBOARD#GENERAL,negative,GENERAL,KEYBOARD
2101,124,124:7,"Did I mention everything about it, from size to weight to keyboard screams BULK?",LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
2102,124,124:7,"Did I mention everything about it, from size to weight to keyboard screams BULK?",LAPTOP#GENERAL,negative,GENERAL,LAPTOP
2103,263,263:0,I'm glad I made the choice to switch and buy this MAC.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2104,263,263:1,The benefits were immediate!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2105,263,263:2,Awesome graphics!,GRAPHICS#GENERAL,positive,GENERAL,GRAPHICS
2106,263,263:3,Applications respond immediately (not like the tired MS applications).,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2107,263,263:4,"I can actually get work done with this MAC, and not fight with it like my tired old PC laptop.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2108,263,263:5,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,POWER_SUPPLY#DESIGN_FEATURES,positive,DESIGN_FEATURES,POWER_SUPPLY
2109,263,263:6,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2110,263,263:7,"After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2111,263,263:8,This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2112,263,263:8,This laptop rocks (only wish it could run SolidWorks CAD - which Apple doesn't support)!,LAPTOP#USABILITY,negative,USABILITY,LAPTOP
2113,263,263:9,"I've saved a lot of time and headaches so far, using my new MacBook Pro.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2114,263,263:10,"I am definitely sold, and not going back to PCs for home use!",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2115,257,257:0,I previously owned an HP desktop and a Dell laptop.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2116,257,257:1,Both computers started acting extremely slow within the first year of owning them.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2117,257,257:2,"I have never had any issues or problems with my MacBook Pro so far, and it is still as fast as it was when I first bought it.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2118,257,257:2,"I have never had any issues or problems with my MacBook Pro so far, and it is still as fast as it was when I first bought it.",LAPTOP#QUALITY,positive,QUALITY,LAPTOP
2119,257,257:2,"I have never had any issues or problems with my MacBook Pro so far, and it is still as fast as it was when I first bought it.",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
2120,257,257:3,I especially like the backlit keyboard.,KEYBOARD#DESIGN_FEATURES,positive,DESIGN_FEATURES,KEYBOARD
2121,257,257:4,It makes doing schoolwork at night so much easier.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
2122,257,257:5,"It is also very lightweight, making transporting this computer very easy.",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
2123,257,257:5,"It is also very lightweight, making transporting this computer very easy.",LAPTOP#PORTABILITY,positive,PORTABILITY,LAPTOP
2124,257,257:6,The graphics on this computer are also stellar - very clear and vivid.,GRAPHICS#QUALITY,positive,QUALITY,GRAPHICS
2125,257,257:7,"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2126,257,257:8,"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",SOFTWARE#GENERAL,positive,GENERAL,SOFTWARE
2127,257,257:8,"I use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.",SOFTWARE#MISCELLANEOUS,positive,MISCELLANEOUS,SOFTWARE
2128,257,257:9,The program came with the computer and works beautifully.,SOFTWARE#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,SOFTWARE
2129,257,257:10,I definitely will buy a Mac again if and when this computer ever fails.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2130,257,257:10,I definitely will buy a Mac again if and when this computer ever fails.,COMPANY#GENERAL,positive,GENERAL,COMPANY
2131,102,102:0,My hp G60-244dx died after only 16 months.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2132,102,102:1,It started out getting hot after only a few months.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2133,102,102:2,I should have sent it back to them then.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2134,102,102:3,At 16 months it started shutting off after only 5 or 10 minutes.,LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
2135,102,102:4,I use a cooling pad but it doesn't help.,LAPTOP#MISCELLANEOUS,negative,MISCELLANEOUS,LAPTOP
2136,102,102:5,I took it to the shop and they said It would cost too much to repair it.,SUPPORT#PRICE,negative,PRICE,SUPPORT
2137,102,102:6,I had a toshiba for 10 years.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2138,102,102:7,I'll stick to Tashiba.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2139,11,11:0,I will have to say that I love my MacBook Pro!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2140,11,11:1,It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
2141,11,11:2,I have used different laptops in the past and I have to rate this one way above the rest.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2142,11,11:3,This is now my 3rd MacBook Pro and I really honestly love it!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2143,11,11:4,"The newer black keyboard took a little bit away from the previous gray one which looked really slick, but it is still a great notebook!",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2144,11,11:5,The MacBook Pro is very sturdy and versatile.,LAPTOP#QUALITY,positive,QUALITY,LAPTOP
2145,11,11:5,The MacBook Pro is very sturdy and versatile.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
2146,11,11:6,I love it!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2147,11,11:7,"I even got my teenage son one, because of the features that it offers, like, iChat, Photobooth, garage band and more!",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
2148,11,11:8,We are addicted to the Mac.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2149,11,11:9,This is a great laptop and I would recommend it to anyone.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2150,11,11:10,The OS takes some getting used to especially after being a Windows user for so long but the learning curve is so worth it!,OS#USABILITY,positive,USABILITY,OS
2151,11,11:11,Great laptop that offers many great features!,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
2152,11,11:11,Great laptop that offers many great features!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2153,11,11:12,Lightweight and the screen is beautiful!,DISPLAY#GENERAL,positive,GENERAL,DISPLAY
2154,11,11:12,Lightweight and the screen is beautiful!,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
2155,13,13:0,I have had my new Macbook Pro i5 for a couple of days and have recycled ALL of my old PC laptops.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2156,13,13:1,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
2157,13,13:1,It is easy to operate and I have already ordered more software and gadgets for my new Rolls Royce of laptops.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2158,13,13:2,"Before i bought my new i5, I did my research for about 2 weeks and determined to move for HP to Apple for reliability, dependable, and long lasting operations.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2159,13,13:3,"Buy it, love it, and I promise you won't regret it.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
2160,148,148:0,This computer is good for 10 days then it sucks for the rest of your life.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2161,148,148:1,"Don't waste their money, save it and but a mac.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2162,148,148:2,You will regret it if you buy any dell.,COMPANY#GENERAL,negative,GENERAL,COMPANY
2163,148,148:3,Dell sucks,COMPANY#GENERAL,negative,GENERAL,COMPANY
2164,154,154:0,The only pro to this computer is it was under $600!,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
2165,154,154:0,The only pro to this computer is it was under $600!,LAPTOP#PRICE,positive,PRICE,LAPTOP
2166,154,154:1,Everything is falling apart internally and externally.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2167,154,154:2,"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
2168,154,154:3,With in weeks of purchasing my computer is began to slow down.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
2169,154,154:3,With in weeks of purchasing my computer is began to slow down.,LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
2170,154,154:4,"I am constantly trying to uninstall programs, clean cookies, and delete unused files.",LAPTOP#USABILITY,negative,USABILITY,LAPTOP
2171,154,154:5,Nightly my computer defrags itself and runs a virus scan.,LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
2172,154,154:6,"More times that not the screen pops up saying I have a bad internet connection, or the page can't be displayed.",LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
2173,154,154:7,"It takes me approximately 3 tries to get to each site, then after closing the browser and reopening it it actually works.",SOFTWARE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,SOFTWARE
2174,154,154:8,"I have Vista, so I am unable to install and uninstall  some programs.",OS#GENERAL,negative,GENERAL,OS
2175,154,154:8,"I have Vista, so I am unable to install and uninstall  some programs.",LAPTOP#USABILITY,negative,USABILITY,LAPTOP
2176,154,154:9,I can't even install one of the 3 printers I have in my house so I am unable to print.,LAPTOP#USABILITY,negative,USABILITY,LAPTOP
2177,154,154:9,I can't even install one of the 3 printers I have in my house so I am unable to print.,LAPTOP#CONNECTIVITY,negative,CONNECTIVITY,LAPTOP
2178,154,154:10,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",KEYBOARD#QUALITY,negative,QUALITY,KEYBOARD
2179,154,154:10,"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",MOUSE#QUALITY,negative,QUALITY,MOUSE
